Format ID,AWS ID,Year,Month,Day,Hour,Minute,GNSS high i,latitude,longitude,AT/RH/P i,pressure_20_seconds,temperature_air_20_seconds,humidity_relative_20_seconds,Wind i,wind_direction_10_minute,wind_speed_10_minute,wind__gust_direction_10_minute,wind_gust_speed_10_minute,SST i,temperature_sea_surface_20_seconds,Vis i,horizontal_visibility_2_minute,Heave i,significant_wave_height,average_wave_period,Salinity_i,Surface_Salinity_PSU,Eng_Basic_i,Battery_voltage_Avg,Current_avg,AWS_internal_temperature,GPS_age,No_of_sats,Vessel_course_over_ground,Vessel_speed_over_ground,Eng_Solar_Power_i,Current_used_mAh,Current_generated_mAh,Solar Array Voltage,Eng_Pitch_Roll_i,Max_Pitch,Max_Roll,Pitch_Average,Roll_Average
2.0,6369.0,2024.0,7.0,18.0,14.0,0.0,1.0,49.4047,-8.5952,1.0,1017.717,16.652,96.0,1.0,207.0,5.7,207.0,7.4,1.0,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,190.0,19.0,0.0,9.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1012.0,2024.0,7.0,18.0,14.0,0.0,1.0,49.4047,-8.5951,1.0,1017.805,16.8,97.9,1.0,196.0,5.9,191.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,19.1,1.0,9.0,1.0,1.0,1.0,0.3,0.0,20.0,1.0,27.9,28.3,0.3,-1.8
2.0,36089.0,2024.0,7.0,18.0,14.0,0.0,1.0,119.7151,239.4303,1.0,1017.839,16.725,97.9,1.0,196.0,5.8,195.0,7.8,1.0,16.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,19.7,2047.0,31.0,511.0,51.1,1.0,0.4,0.0,20.1,1.0,25.9,35.3,0.6,1.8
2.0,6369.0,2024.0,7.0,18.0,15.0,0.0,1.0,49.4044,-8.5949,1.0,1017.449,16.92,96.4,1.0,206.0,5.1,207.0,6.9,1.0,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.7,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,15.0,0.0,1.0,49.4044,-8.5949,1.0,1017.324,16.982,95.2,1.0,205.0,5.3,207.0,6.8,1.0,16.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,182.0,19.5,0.0,9.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,16.0,0.0,1.0,49.4037,-8.5945,1.0,1017.453,16.898,95.6,1.0,207.0,4.8,201.0,6.1,1.0,16.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,19.9,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,16.0,0.0,1.0,49.4037,-8.5945,1.0,1017.363,16.921,94.8,1.0,210.0,4.9,214.0,6.5,1.0,16.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,19.8,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,17.0,0.0,1.0,49.403,-8.5944,1.0,1017.501,17.229,95.6,1.0,201.0,5.5,200.0,7.0,1.0,16.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,187.0,19.7,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,17.0,0.0,1.0,49.403,-8.5944,1.0,1017.477,17.224,94.6,1.0,205.0,5.6,203.0,7.0,1.0,16.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.6,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,18.0,0.0,1.0,49.402,-8.5955,1.0,1017.637,17.265,95.3,1.0,207.0,4.9,205.0,5.9,1.0,16.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.5,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,18.0,0.0,1.0,49.4019,-8.5955,1.0,1017.609,17.289,94.5,1.0,208.0,4.9,179.0,6.1,1.0,16.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,19.4,0.0,10.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,19.0,0.0,1.0,49.4016,-8.5973,1.0,1017.767,17.262,95.5,1.0,199.0,5.1,200.0,6.3,1.0,16.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.3,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,19.0,0.0,1.0,49.4016,-8.5973,1.0,1017.633,17.265,94.6,1.0,198.0,5.2,216.0,6.2,1.0,16.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,19.2,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,20.0,0.0,1.0,49.4017,-8.5982,1.0,1017.539,17.253,95.7,1.0,195.0,4.3,197.0,5.5,1.0,16.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,19.2,0.0,10.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,20.0,0.0,1.0,49.4017,-8.5982,1.0,1017.445,17.249,94.8,1.0,195.0,4.3,184.0,5.6,1.0,16.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.0,0.0,10.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,21.0,0.0,1.0,49.4023,-8.5993,1.0,1017.808,17.223,95.9,1.0,185.0,4.6,185.0,6.3,1.0,16.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.9,0.0,9.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,21.0,0.0,1.0,49.4023,-8.5993,1.0,1017.741,17.229,95.0,1.0,177.0,4.7,166.0,6.2,1.0,16.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.7,0.0,11.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,22.0,0.0,1.0,49.404,-8.5994,1.0,1017.652,17.263,96.1,1.0,188.0,5.9,183.0,7.2,1.0,16.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,18.8,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,22.0,0.0,1.0,49.4039,-8.5994,1.0,1017.603,17.254,95.2,1.0,177.0,6.0,166.0,7.4,1.0,16.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.6,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,0.0,0.0,1.0,49.4051,-8.5967,1.0,1016.985,17.25,95.5,1.0,182.0,6.0,220.0,7.6,1.0,16.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.5,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,1.0,0.0,1.0,49.4051,-8.5962,1.0,1016.515,17.244,96.7,1.0,194.0,6.8,192.0,7.9,1.0,16.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,18.6,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,1.0,0.0,1.0,49.4051,-8.5962,1.0,1016.473,17.221,95.7,1.0,201.0,6.9,197.0,8.5,1.0,16.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.5,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,2.0,0.0,1.0,49.4049,-8.5957,1.0,1015.762,17.128,97.1,1.0,194.0,6.6,192.0,8.3,1.0,16.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,18.5,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,2.0,0.0,1.0,49.4049,-8.5957,1.0,1015.757,17.159,96.0,1.0,194.0,6.7,220.0,8.8,1.0,16.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,182.0,18.4,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,3.0,0.0,1.0,49.4047,-8.5952,1.0,1015.624,17.1,97.5,1.0,202.0,6.0,206.0,7.6,1.0,16.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,18.5,0.0,10.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,3.0,0.0,1.0,49.4047,-8.5952,1.0,1015.477,17.151,96.3,1.0,206.0,6.4,211.0,7.8,1.0,16.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,182.0,18.3,0.0,10.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,4.0,0.0,1.0,49.4042,-8.5946,1.0,1015.218,17.054,97.7,1.0,204.0,6.3,212.0,7.7,1.0,16.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.4,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,4.0,0.0,1.0,49.4042,-8.5946,1.0,1015.059,17.125,96.5,1.0,204.0,6.3,216.0,7.9,1.0,16.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.3,0.0,11.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,5.0,0.0,1.0,49.4036,-8.5945,1.0,1015.327,17.016,97.9,1.0,220.0,5.9,215.0,7.2,1.0,16.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.4,0.0,10.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,5.0,0.0,1.0,49.4036,-8.5945,1.0,1015.216,17.073,96.7,1.0,215.0,6.1,218.0,7.4,1.0,16.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.2,0.0,10.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,6.0,0.0,1.0,49.4023,-8.5948,1.0,1015.252,16.877,97.9,1.0,226.0,5.9,233.0,7.4,1.0,16.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.3,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,6.0,0.0,1.0,49.4023,-8.5948,1.0,1015.128,16.92,96.8,1.0,227.0,6.2,248.0,8.1,1.0,16.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.2,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,7.0,0.0,1.0,49.4014,-8.5964,1.0,1015.395,16.8,98.0,1.0,230.0,5.3,256.0,8.9,1.0,16.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,187.0,18.3,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,7.0,0.0,1.0,49.4014,-8.5964,1.0,1015.248,16.846,96.9,1.0,231.0,5.3,209.0,6.7,1.0,16.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.1,0.0,10.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,8.0,0.0,1.0,49.4014,-8.5975,1.0,1015.352,16.711,98.0,1.0,237.0,6.9,191.0,12.3,1.0,16.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,18.4,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,8.0,0.0,1.0,49.4014,-8.5975,1.0,1015.243,16.762,96.9,1.0,243.0,5.3,225.0,10.4,1.0,16.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.2,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,15.0,0.0,1.0,49.4044,-8.5949,1.0,1017.324,16.982,95.2,1.0,205.0,5.3,207.0,6.8,1.0,16.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,182.0,19.5,0.0,9.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,15.0,0.0,1.0,49.4044,-8.5949,1.0,1017.449,16.92,96.4,1.0,206.0,5.1,207.0,6.9,1.0,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.7,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,16.0,0.0,1.0,49.4037,-8.5945,1.0,1017.363,16.921,94.8,1.0,210.0,4.9,214.0,6.5,1.0,16.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,19.8,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,16.0,0.0,1.0,49.4037,-8.5945,1.0,1017.453,16.898,95.6,1.0,207.0,4.8,201.0,6.1,1.0,16.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,19.9,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,17.0,0.0,1.0,49.403,-8.5944,1.0,1017.477,17.224,94.6,1.0,205.0,5.6,203.0,7.0,1.0,16.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.6,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,17.0,0.0,1.0,49.403,-8.5944,1.0,1017.501,17.229,95.6,1.0,201.0,5.5,200.0,7.0,1.0,16.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,187.0,19.7,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,18.0,0.0,1.0,49.4019,-8.5955,1.0,1017.609,17.289,94.5,1.0,208.0,4.9,179.0,6.1,1.0,16.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,19.4,0.0,10.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,18.0,0.0,1.0,49.402,-8.5955,1.0,1017.637,17.265,95.3,1.0,207.0,4.9,205.0,5.9,1.0,16.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.5,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,19.0,0.0,1.0,49.4016,-8.5973,1.0,1017.633,17.265,94.6,1.0,198.0,5.2,216.0,6.2,1.0,16.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,19.2,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,19.0,0.0,1.0,49.4016,-8.5973,1.0,1017.767,17.262,95.5,1.0,199.0,5.1,200.0,6.3,1.0,16.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.3,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,20.0,0.0,1.0,49.4017,-8.5982,1.0,1017.445,17.249,94.8,1.0,195.0,4.3,184.0,5.6,1.0,16.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,19.0,0.0,10.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,20.0,0.0,1.0,49.4017,-8.5982,1.0,1017.539,17.253,95.7,1.0,195.0,4.3,197.0,5.5,1.0,16.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,19.2,0.0,10.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,21.0,0.0,1.0,49.4023,-8.5993,1.0,1017.741,17.229,95.0,1.0,177.0,4.7,166.0,6.2,1.0,16.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.7,0.0,11.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,21.0,0.0,1.0,49.4023,-8.5993,1.0,1017.808,17.223,95.9,1.0,185.0,4.6,185.0,6.3,1.0,16.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.9,0.0,9.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,18.0,22.0,0.0,1.0,49.4039,-8.5994,1.0,1017.603,17.254,95.2,1.0,177.0,6.0,166.0,7.4,1.0,16.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.6,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,18.0,22.0,0.0,1.0,49.404,-8.5994,1.0,1017.652,17.263,96.1,1.0,188.0,5.9,183.0,7.2,1.0,16.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,18.8,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,0.0,0.0,1.0,49.4051,-8.5967,1.0,1017.003,17.263,96.5,1.0,194.0,6.1,196.0,7.3,1.0,16.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,187.0,18.7,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,1.0,0.0,1.0,49.4051,-8.5962,1.0,1016.473,17.221,95.7,1.0,201.0,6.9,197.0,8.5,1.0,16.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.5,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,1.0,0.0,1.0,49.4051,-8.5962,1.0,1016.515,17.244,96.7,1.0,194.0,6.8,192.0,7.9,1.0,16.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,18.6,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,2.0,0.0,1.0,49.4049,-8.5957,1.0,1015.757,17.159,96.0,1.0,194.0,6.7,220.0,8.8,1.0,16.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,182.0,18.4,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,2.0,0.0,1.0,49.4049,-8.5957,1.0,1015.762,17.128,97.1,1.0,194.0,6.6,192.0,8.3,1.0,16.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,18.5,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,3.0,0.0,1.0,49.4047,-8.5952,1.0,1015.477,17.151,96.3,1.0,206.0,6.4,211.0,7.8,1.0,16.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,182.0,18.3,0.0,10.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,3.0,0.0,1.0,49.4047,-8.5952,1.0,1015.624,17.1,97.5,1.0,202.0,6.0,206.0,7.6,1.0,16.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,184.0,18.5,0.0,10.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,4.0,0.0,1.0,49.4042,-8.5946,1.0,1015.059,17.125,96.5,1.0,204.0,6.3,216.0,7.9,1.0,16.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.3,0.0,11.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,4.0,0.0,1.0,49.4042,-8.5946,1.0,1015.218,17.054,97.7,1.0,204.0,6.3,212.0,7.7,1.0,16.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.4,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,5.0,0.0,1.0,49.4036,-8.5945,1.0,1015.216,17.073,96.7,1.0,215.0,6.1,218.0,7.4,1.0,16.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.2,0.0,10.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,5.0,0.0,1.0,49.4036,-8.5945,1.0,1015.327,17.016,97.9,1.0,220.0,5.9,215.0,7.2,1.0,16.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.4,0.0,10.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,6.0,0.0,1.0,49.4023,-8.5948,1.0,1015.128,16.92,96.8,1.0,227.0,6.2,248.0,8.1,1.0,16.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.2,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,6.0,0.0,1.0,49.4023,-8.5948,1.0,1015.252,16.877,97.9,1.0,226.0,5.9,233.0,7.4,1.0,16.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.3,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,7.0,0.0,1.0,49.4014,-8.5964,1.0,1015.248,16.846,96.9,1.0,231.0,5.3,209.0,6.7,1.0,16.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,186.0,18.1,0.0,10.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,7.0,0.0,1.0,49.4014,-8.5964,1.0,1015.395,16.8,98.0,1.0,230.0,5.3,256.0,8.9,1.0,16.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,187.0,18.3,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44912.0,2024.0,7.0,19.0,8.0,0.0,1.0,49.4014,-8.5975,1.0,1015.243,16.762,96.9,1.0,243.0,5.3,225.0,10.4,1.0,16.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,183.0,18.2,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6369.0,2024.0,7.0,19.0,8.0,0.0,1.0,49.4014,-8.5975,1.0,1015.352,16.711,98.0,1.0,237.0,6.9,191.0,12.3,1.0,16.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,185.0,18.4,0.0,9.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1012.0,2024.0,7.0,18.0,15.0,0.0,1.0,49.4044,-8.5949,1.0,1017.534,17.138,96.1,1.0,197.0,5.5,206.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,19.7,1.0,9.0,1.0,1.2,1.0,0.3,0.0,20.6,1.0,29.3,25.2,-0.6,-1.7
2.0,36089.0,2024.0,7.0,18.0,15.0,0.0,1.0,119.7151,239.4303,1.0,1017.518,17.1,96.1,1.0,200.0,5.5,194.0,7.1,1.0,16.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,20.3,2047.0,31.0,511.0,51.1,1.0,0.4,0.0,20.6,1.0,28.7,25.5,-0.3,1.9
2.0,1012.0,2024.0,7.0,18.0,16.0,0.0,1.0,49.4037,-8.5945,1.0,1017.537,17.1,95.0,1.0,196.0,5.1,206.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,20.1,1.0,9.0,1.0,1.1,1.0,0.3,0.1,19.9,1.0,21.4,26.8,0.0,-1.6
2.0,36089.0,2024.0,7.0,18.0,16.0,0.0,1.0,119.7151,239.4303,1.0,1017.576,17.125,95.6,1.0,197.0,5.1,188.0,6.6,1.0,16.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,20.6,2047.0,31.0,511.0,51.1,1.0,0.4,0.9,18.2,1.0,22.5,25.0,0.4,1.9
